book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
We,Yevgeny Zamyatin,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 בספטמבר 2020",NaN
"A Survivor's Guide to the Dinosaur Apocalypse, Episode Seven: ""'Dog' is a Palindrome""",Wayne Kyle Spitzer,NaN,ספר דיגיטלי,Hobb's End Books,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 בספטמבר 2020",NaN
Fritzo,Alaa Abed,NaN,ספר דיגיטלי,Pencil,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בספטמבר 2020",NaN
"Das Schicksal des Königs - Die Chronik des großen Dämonenkrieges, Band 4",Stefan Burban,קריינות: Matthias Lühn,ספר מוקלט,Wunderkind Audiobooks,2020,מד״ב ופנטזיה,4.54,גרמנית,"תאריך פרסום
ספר מוקלט: 25 בספטמבר 2020",14שעות 4דקות
Outer Red: Off the Given Path,Jeff Walker,קריינות: Dana Dae,ספר מוקלט,Punch Audio,2019,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 5 באפריל 2019",1שעות 2דקות
What Blooms Beneath,A. D. Ellis,קריינות: Kory Getman,ספר מוקלט,Punch Audio,2019,מד״ב ופנטזיה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בדצמבר 2019",6שעות 22דקות
Prelude to World War III: The Rise of the Islamic Republic and the Rebirth of America,James Rosone,קריינות: Alex Hyde-White,ספר מוקלט,Punch Audio,2017,מד״ב ופנטזיה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 15 בדצמבר 2017",9שעות 3דקות
Marslandschaften,Karlheinz Steinmüller,NaN,ספר דיגיטלי,Memoranda Verlag,2020,מד״ב ופנטזיה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 23 בספטמבר 2020",NaN
Act of Will,M. Darusha Wehm,קריינות: M. Darusha Wehm,ספר מוקלט,Scribl,2016,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2016",5שעות 43דקות
Ring of Fire II,George Guidall,קריינות: George Guidall,ספר מוקלט,"Recorded Books, Inc.",2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",20שעות 7דקות
The Scarlet Plague,Jack London,NaN,ספר דיגיטלי,Anncona Media AB,2017,מד״ב ופנטזיה,2.84,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 בדצמבר 2017",NaN
E.N.D.A.Y.S.,Lee Isserow,קריינות: Lee Isserow,ספר מוקלט,Author's Republic,2016,מד״ב ופנטזיה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 16 באוגוסט 2016",4שעות 20דקות
THE AMERICAN FATHERS EPISODE 2: DINNER INVITATION,Henry L. Sullivan III,"קריינות: Kevin Theis, Adrianne Cury, Amy Montgomery, Cameron Knight, Fawzia Mirza, Jennie Moreau, Juan Francisco Villa, Karin Anglin, Rebecca Cox",ספר מוקלט,Author's Republic,2016,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 20 במאי 2016",2שעות 7דקות
Pola dawno zapomnianych bitew. Na krawędzi zagłady,Robert J. Szmidt,קריינות: Wojciech Masiak,ספר מוקלט,Storybox,2020,מד״ב ופנטזיה,4.69,פולנית,"תאריך פרסום
ספר מוקלט: 27 בספטמבר 2020",9שעות 57דקות
Głębia. Skokowiec,Marcin Podlewski,קריינות: Albert Osik,ספר מוקלט בנוסף ספר דיגיטלי,Fabryka Słów,2015,מד״ב ופנטזיה,4.45,פולנית,"תאריך פרסום
ספר מוקלט: 16 בספטמבר 2015
ספר דיגיטלי: 16 בספטמבר 2015",20שעות 34דקות
Obietnica krwi,Brian McClellan,קריינות: Jakub Wieczorek,ספר מוקלט בנוסף ספר דיגיטלי,Fabryka Słów,2015,מד״ב ופנטזיה,4.48,פולנית,"תאריך פרסום
ספר מוקלט: 6 במאי 2015
ספר דיגיטלי: 6 במאי 2015",20שעות 36דקות
Głębia. Bezkres,Marcin Podlewski,קריינות: Albert Osik,ספר מוקלט,Fabryka Słów,2018,מד״ב ופנטזיה,4.63,פולנית,"תאריך פרסום
ספר מוקלט: 27 ביוני 2018",23שעות 27דקות
Głębia. Napór,Marcin Podlewski,קריינות: Albert Osik,ספר מוקלט,Fabryka Słów,2017,מד״ב ופנטזיה,4.58,פולנית,"תאריך פרסום
ספר מוקלט: 28 באפריל 2017",22שעות 2דקות
Zakuty w stal,Miroslav Žamboch,קריינות: Leszek Filipowicz,ספר מוקלט בנוסף ספר דיגיטלי,Fabryka Słów,2017,מד״ב ופנטזיה,4.56,פולנית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2017
ספר דיגיטלי: 20 באוקטובר 2017",18שעות 49דקות
Głębia. Powrót,Marcin Podlewski,קריינות: Albert Osik,ספר מוקלט,Fabryka Słów,2016,מד״ב ופנטזיה,4.63,פולנית,"תאריך פרסום
ספר מוקלט: 15 ביוני 2016",22שעות 55דקות
Yakshini At The Mall,Sophia John,קריינות: Benaifer Mirza,ספר מוקלט בנוסף ספר דיגיטלי,Storytel Original IN,2020,מד״ב ופנטזיה,3.93,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2020
ספר דיגיטלי: 29 בספטמבר 2020",43דקות
Starship Alexander,Jake Elwood,קריינות: Colin Maheu,ספר מוקלט,Author's Republic,2016,מד״ב ופנטזיה,3.9,אנגלית,"תאריך פרסום
ספר מוקלט: 9 באוקטובר 2016",7שעות 27דקות
12 Blackened Petals : Book One,Brian M. Taylor,קריינות: Brian M. Taylor,ספר מוקלט,Author's Republic,2018,מד״ב ופנטזיה,4.38,אנגלית,"תאריך פרסום
ספר מוקלט: 26 בנובמבר 2018",6שעות 35דקות
Perry Rhodan 3080: Sternfinder,Christian Montillon,NaN,ספר דיגיטלי,Perry Rhodan digital,2020,מד״ב ופנטזיה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
Demi-Deity,Michael Anderle,NaN,ספר דיגיטלי,LMBPN Publishing,2020,מד״ב ופנטזיה,4.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בספטמבר 2020",NaN
Goddess,Michael Anderle,NaN,ספר דיגיטלי,LMBPN Publishing,2020,מד״ב ופנטזיה,4.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בספטמבר 2020",NaN
Arcane Kingdom Online: The World Outside,Jakob Tanner,קריינות: Ryan Burke,ספר מוקלט,Tantor Audio,2021,מד״ב ופנטזיה,4.02,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בינואר 2021",7שעות 55דקות
The Numbing,Flint Maxwell,קריינות: Matt Godfrey,ספר מוקלט,Tantor Audio,2021,מד״ב ופנטזיה,4.12,אנגלית,"תאריך פרסום
ספר מוקלט: 9 בפברואר 2021",4שעות 54דקות
Path to Villainy,S.L. Rowland,קריינות: Alex Knox,ספר מוקלט,Tantor Audio,2020,מד״ב ופנטזיה,4.12,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בדצמבר 2020",4שעות 29דקות
Death's Door,Heather Hildenbrand,קריינות: Chelsea Stephens,ספר מוקלט,Tantor Audio,2020,מד״ב ופנטזיה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בדצמבר 2020",6שעות 40דקות
The Rude Eye of Rebellion,J.R.H. Lawless,קריינות: Matthew Lloyd Davies,ספר מוקלט,Tantor Audio,2021,מד״ב ופנטזיה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בינואר 2021",9שעות 8דקות
Steel Dragon 5,Michael Anderle,קריינות: Emily Beresford,ספר מוקלט,Tantor Audio,2021,מד״ב ופנטזיה,4.42,אנגלית,"תאריך פרסום
ספר מוקלט: 19 בינואר 2021",19שעות 12דקות
Mission SOL 2020 / 8: Das Gelbe Universum,Ben Calvin Hary,NaN,ספר דיגיטלי,Perry Rhodan digital,2020,מד״ב ופנטזיה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 25 ביוני 2020",NaN
I’m Waiting For You,Kim Bo-Young,קריינות: Greg Chung,ספר מוקלט,HarperVoyager,2021,מד״ב ופנטזיה,2.75,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באפריל 2021",9שעות 29דקות
Satan's Diary,Leonid Andreyev,קריינות: John Burlinson,ספר מוקלט,Voices of Today,2020,מד״ב ופנטזיה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 27 באוגוסט 2020",7שעות 41דקות
Myth Agent,L.A. MacFadden,קריינות: Gary MacFadden,ספר מוקלט,By The Stream Publishing,2020,מד״ב ופנטזיה,1,אנגלית,"תאריך פרסום
ספר מוקלט: 17 בספטמבר 2020",6שעות 3דקות
Quest's End: A Classic SciFi Collection,Ray Bradbury,"קריינות: Craig A. Hart, Johnny Heller",ספר מוקלט,Audiobooks Unleashed,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 26 באוגוסט 2020",2שעות 37דקות
The Making War,Brenda Cooper,NaN,ספר דיגיטלי,WordFire Press,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 באוקטובר 2020",NaN
Hyperversum 4 - Next,Cecilia Randall,קריינות: Dario Sansalone,ספר מוקלט,Giunti Editore S.p.A,2020,מד״ב ופנטזיה,4.56,איטלקית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",12שעות 36דקות
There was Music,J.D. Grubb,קריינות: Silvi Alcivar,ספר מוקלט,LOD Press,2020,מד״ב ופנטזיה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 4 באוקטובר 2020",7שעות 46דקות
La sed,Marina Yuszczuk,NaN,ספר דיגיטלי,Blatt & Ríos,2020,מד״ב ופנטזיה,4,ספרדית,"תאריך פרסום
ספר דיגיטלי: 24 בספטמבר 2020",NaN
All inclusive,Roberto Gárriz,NaN,ספר דיגיטלי,Libros del Zorzal,2020,מד״ב ופנטזיה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 24 בספטמבר 2020",NaN
Universal Hideout,Peter Liam,קריינות: Paul Campion,ספר מוקלט,Author's Republic,2020,מד״ב ופנטזיה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",13דקות
Die Weltportale (Band 3),B.E. Pfeiffer,NaN,ספר דיגיטלי,Sternensand Verlag,2020,מד״ב ופנטזיה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
Wächter der Runen (Band 3),J.K. Bloom,NaN,ספר דיגיטלי,Sternensand Verlag,2020,מד״ב ופנטזיה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2020",NaN
Wheels of Fire,Mercedes Lackey,קריינות: Brian Wiggins,ספר מוקלט,"Recorded Books, Inc.",2020,מד״ב ופנטזיה,3.57,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2020",13שעות 4דקות
Emerald Sea,John Ringo,קריינות: Tim Fannon,ספר מוקלט,"Recorded Books, Inc.",2020,מד״ב ופנטזיה,4.86,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2020",17שעות 22דקות
Leigh Brackett Super Pack,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
The Blue Behemoth,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
The Stellar Legion,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
Shannach: The Last,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
Child of the Sun,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
The Ark of Mars,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
Outpost on Io,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,1,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
The Road to Sinharat,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
Last Call from Sector 9G,Leigh Brackett,NaN,ספר דיגיטלי,Positronic Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בספטמבר 2020",NaN
Winterkater,Tina Alba,NaN,ספר דיגיטלי,Machandel Verlag,2020,מד״ב ופנטזיה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 28 בספטמבר 2020",NaN
"Rack - Geheimprojekt 25, Folge 4",Ann-Kathrin Karschnick,"קריינות: Björn Harras, Bernd Egger",ספר מוקלט,Hörbuchmanufaktur Berlin,2020,מד״ב ופנטזיה,4.33,גרמנית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",3שעות 33דקות
Il settimo giorno,Luca Centi,קריינות: Giulio Cavallini,ספר מוקלט,Storyside,2020,מד״ב ופנטזיה,3.11,איטלקית,"תאריך פרסום
ספר מוקלט: 28 בספטמבר 2020",8שעות 1דקות
"Die (falsche) Erbin des Earls - High Society Love, Band 3",Ann Hillmore,קריינות: Juliane Hempel,ספר מוקלט,Hörbuchmanufaktur Berlin,2020,מד״ב ופנטזיה,3.5,גרמנית,"תאריך פרסום
ספר מוקלט: 9 באוקטובר 2020",3שעות 31דקות
Jedna krew,Stefan Darda,קריינות: Krzysztof Plewako-Szczerbiński,ספר מוקלט,Storybox,2020,מד״ב ופנטזיה,3.95,פולנית,"תאריך פרסום
ספר מוקלט: 1 באוקטובר 2020",8שעות 32דקות
La nave generacional: Apocalipsis,Alfredo Ovando Mayorga,NaN,ספר דיגיטלי,Editorial Autores de Argentina,2020,מד״ב ופנטזיה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 בספטמבר 2020",NaN
Pasajeros,Michael Krüger,NaN,ספר דיגיטלי,La Huerta Grande,2020,מד״ב ופנטזיה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 30 בספטמבר 2020",NaN
Operation Red Dragon and the Unthinkable,James Rosone,קריינות: Alex Hyde-White,ספר מוקלט,SAGA Egmont,2020,מד״ב ופנטזיה,4.22,אנגלית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",8שעות 19דקות
Accidental Wizard,Stefan Lear,קריינות: Aaron Landon,ספר מוקלט,SAGA Egmont,2020,מד״ב ופנטזיה,2,אנגלית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",2שעות 24דקות
Alien Gladiator's Mate,Zara Zenia,קריינות: Yvonne Syn,ספר מוקלט,SAGA Egmont,2020,מד״ב ופנטזיה,2.33,אנגלית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",4שעות 3דקות
Empire in Black and Gold,Adrian Tchaikovsky,קריינות: Ben Allen,ספר מוקלט,Tor,2020,מד״ב ופנטזיה,4.21,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בדצמבר 2020",23שעות 4דקות
Blood of the Mantis,Adrian Tchaikovsky,קריינות: Ben Allen,ספר מוקלט,Tor,2021,מד״ב ופנטזיה,4.27,אנגלית,"תאריך פרסום
ספר מוקלט: 4 בפברואר 2021",16שעות 2דקות
Dragonfly Falling,Adrian Tchaikovsky,קריינות: Ben Allen,ספר מוקלט,Tor,2020,מד״ב ופנטזיה,4.29,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בדצמבר 2020",25שעות 41דקות
Stone Seeds - a gripping dystopian thriller,Jo Ely,NaN,ספר דיגיטלי,Urbane Publications,2016,מד״ב ופנטזיה,2.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 במרץ 2016",NaN
Szarża Walecznych,Morgan Rice,קריינות: Piotr Bjatlik,ספר מוקלט בנוסף ספר דיגיטלי,Morgan Rice,2020,מד״ב ופנטזיה,4.33,פולנית,"תאריך פרסום
ספר מוקלט: 28 בספטמבר 2020
ספר דיגיטלי: 10 ביוני 2015",7שעות 15דקות
Un Mare Di Scudi (Libro #10 In L’Anello Dello Stregone),Morgan Rice,קריינות: Daniele Ridolfi,ספר מוקלט,Morgan Rice,2020,מד״ב ופנטזיה,4,איטלקית,"תאריך פרסום
ספר מוקלט: 28 בספטמבר 2020",8שעות 27דקות
Una Canzone Per Gli Orfani (Un Trono per due Sorelle—Libro Tre),Morgan Rice,קריינות: Daniele Ridolfi,ספר מוקלט,Morgan Rice,2020,מד״ב ופנטזיה,4,איטלקית,"תאריך פרסום
ספר מוקלט: 28 בספטמבר 2020",6שעות 54דקות
Powrót Smoków,Morgan Rice,קריינות: Robert Olczyk,ספר מוקלט בנוסף ספר דיגיטלי,Morgan Rice,2020,מד״ב ופנטזיה,4.08,פולנית,"תאריך פרסום
ספר מוקלט: 28 בספטמבר 2020
ספר דיגיטלי: 21 במאי 2015",7שעות 29דקות
Halo. Потоп,Уильям Дитц,NaN,ספר דיגיטלי,Азбука,2020,מד״ב ופנטזיה,4,רוסית,"תאריך פרסום
ספר דיגיטלי: 29 בספטמבר 2020",NaN
The Last Child of Leif,Chris Pridmore,NaN,ספר דיגיטלי,RowanVale Books,2016,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 באוגוסט 2016",NaN
The Tery,F. Paul Wilson,קריינות: Greg Tremblay,ספר מוקלט,Blackstone Publishing,2020,מד״ב ופנטזיה,4,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2020",4שעות 22דקות
Ignorance Is Strength,Various authors,"קריינות: Various Narrators, Stefan Rudnicki, Gabrielle de Cuir, Judy Young, Kathe Mazur, Mirron Willis, Justine Eyre, Paul Boehmer, Emily Rankin, Susan Hanfield, Janina Edwards",ספר מוקלט,Skyboat Media,2020,מד״ב ופנטזיה,4.2,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2020",11שעות 31דקות
"Two Worlds and In Between: The Best of Caitlín R. Kiernan, Vol. 1",Caitlin R. Kiernan,"קריינות: Various Narrators, Tavia Gilbert, Keith Szarabajka, Kevin Kenerly, Robert Fass, Andrew Eiden, Suzanne Toren, Nancy Wu, Helen Lloyd, Brittany Pressley, Amy Landon, Gabra Zackman, Lisa Flanagan, Janina Edwards, Joe Hempel, Paul Woodson, Jayme Mattler, Sophie Amoss, Matt Godfrey",ספר מוקלט,Blackstone Publishing,2020,מד״ב ופנטזיה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בספטמבר 2020",24שעות 8דקות
