book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Freche Mädchen: Die Wilden Rosen: Jungs? Voll chaotisch!,Bianka Minte-König,קריינות: Corinna Dorenkamp,ספר מוקלט,Kids Audio,2020,ילדים,5,גרמנית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",4שעות 33דקות
"Die Playmos, Folge 73: Spurensuche im Zoo (Das Original Playmobil Hörspiel)",Florian Fickel,"קריינות: Gerrit Schmidt-Foß, Santiago Ziesmer, Ricardo Richter, Nicolás Artajo, Giuliana Jakobeit",ספר מוקלט,Floff,2020,ילדים,4.44,גרמנית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",52דקות
"Der Sternenmann und das große Abenteuer - Der Sternenmann, Band 1 (Ungekürzte Lesung)",Max von Thun,"קריינות: Max von Thun, Romedio von Stein",ספר מוקלט,Sauerländer Audio,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020",2שעות 36דקות
The Magic Flute,Wolfgang Amadeus Mozart,"קריינות: Peter Baker, David Johnston, Kevin Ford, Eva Russel, Catherine Campion, Gale Van Gott, Will de Meo",ספר מוקלט,Amor Verlag GmbH,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 10 באוקטובר 2020",1שעות 11דקות
Danny’s Doodles: The Squirting Donuts,David A. Adler,קריינות: Ramon de Ocampo,ספר מוקלט,Blackstone Publishing,2020,ילדים,4.75,אנגלית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",1שעות 32דקות
Little Monsters,David Walliams,קריינות: David Walliams,ספר מוקלט,HarperCollinsChildren’sBooks,2020,ילדים,4.37,אנגלית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",11דקות
Wipeout of the Wireless Weenies,David Lubar,"קריינות: Christopher Gebauer, Suzy Jackson",ספר מוקלט,"Recorded Books, Inc.",2020,ילדים,2.33,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2020",3שעות 55דקות
Great Expectations,Charles Dickens,קריינות: Rebecca K. Reynolds,ספר מוקלט,Oasis Audio,2020,ילדים,4.24,אנגלית,"תאריך פרסום
ספר מוקלט: 27 באוקטובר 2020",1שעות 59דקות
The Shoes that Were Danced to Pieces,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
The King of the Golden Mountain,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
The White Bride and the Black One,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
Cat and Mouse in Partnership,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
"The Wishing-table, the Gold-ass, and the Cudgel in the Sack",Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
The Peasant and the Devil,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
The Six Servants,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
The Drummer,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
The True Sweetheart,Brothers Grimm,NaN,ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוקטובר 2020",NaN
Time Pieces,Virginia Hamilton,קריינות: Lisa Reneé Pitts,ספר מוקלט,Blackstone Publishing,2005,ילדים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 26 בספטמבר 2005",3שעות 51דקות
Loggie - Trials And Tribulations In The Hatchery,Sapna Kappal,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Frog Books),2018,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2018",NaN
El Mechero Mágico,Hans Christian Andersen,קריינות: Gabriela Grinovero,ספר מוקלט,Había Una Vez,2020,ילדים,4,ספרדית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",6דקות
Little Dead Riding Hood,Wiley Blevins,קריינות: Jason Leikam,ספר מוקלט,Red Chair Press,2020,ילדים,4.15,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",5דקות
Jack and the Bloody Beanstalk,Wiley Blevins,קריינות: Jason Leikam,ספר מוקלט,Red Chair Press,2020,ילדים,3.36,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",7דקות
Hansel and Gretel and the Haunted Hut,Wiley Blevins,קריינות: Jason Leikam,ספר מוקלט,Red Chair Press,2020,ילדים,4.08,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",6דקות
Goldilocks and the Three Ghosts,Wiley Blevins,קריינות: Shannon Scott,ספר מוקלט,Red Chair Press,2020,ילדים,4.22,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",7דקות
Ten Missing Princesses,Wiley Blevins,קריינות: Shannon Scott,ספר מוקלט,Red Chair Press,2020,ילדים,3.97,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",5דקות
The Bremen Town Ghosts,Wiley Blevins,קריינות: Jason Leikam,ספר מוקלט,Red Chair Press,2020,ילדים,3.76,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",5דקות
Cinderella and the Vampire Prince,Wiley Blevins,קריינות: Jason Leikam,ספר מוקלט,Red Chair Press,2020,ילדים,4.22,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",6דקות
Rapunzel and the Werewolf,Wiley Blevins,קריינות: Shannon Scott,ספר מוקלט,Red Chair Press,2020,ילדים,4.09,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",7דקות
Snow White and the Seven Trolls,Wiley Blevins,קריינות: Shannon Scott,ספר מוקלט,Red Chair Press,2020,ילדים,3.97,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",6דקות
Sled Dog School,Terry Lynn Johnson,קריינות: Ramon de Ocampo,ספר מוקלט,Tantor Audio,2021,ילדים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 26 בינואר 2021",3שעות 38דקות
Los Siete Cuervos,Jacob Grimm,קריינות: Gabriela Grinovero,ספר מוקלט,Había Una Vez,2020,ילדים,4.33,ספרדית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",6דקות
Los Músicos de Bremen,Jacob Grimm,קריינות: Gabriela Grinovero,ספר מוקלט,Había Una Vez,2020,ילדים,4.57,ספרדית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",4דקות
La Reina de las Abejas,Jacob Grimm,קריינות: Gabriela Grinovero,ספר מוקלט,Había Una Vez,2020,ילדים,4.1,ספרדית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",7דקות
Juan Sin Miedo,Jacob Grimm,קריינות: Gabriela Grinovero,ספר מוקלט,Había Una Vez,2020,ילדים,4.29,ספרדית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",6דקות
Le Avventure Di Alex E Alvaro,Javier Salazar Calle,קריינות: Virginia Billi,ספר מוקלט,Tektime,2020,ילדים,5,איטלקית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",33דקות
Pat el cartero - Un coche veloz,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,4,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
"Alminar, donde reside la magia",Emily Smith,קריינות: Eva Coll,ספר מוקלט,SAGA Egmont,2020,ילדים,3,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",2שעות 22דקות
Pat el cartero - El picnic de los ositos de peluche,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",8דקות
Pat el cartero - Entrega especial hinchable,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
Pat el cartero - Entrega especial helada,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,4.5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",8דקות
Pat el cartero - Entrega especial fugitiva,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
Pat el cartero - Entrega especial valiosa,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
Pat el cartero - Entrega especial musical,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
Pat el cartero - Entrega especial colorida,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
Pat el cartero - Entrega especial veloz,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",8דקות
Pat el cartero - Entrega especial secreta,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,4.5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",8דקות
Pat el cartero - Globos gigantes,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",6דקות
Pat el cartero - El baile en la escuela,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,3.67,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",7דקות
Pat el cartero - La turbina de viento,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",9דקות
Pat el cartero - La fiesta sorpresa,John A. Cunliffe,קריינות: Germán Gijón,ספר מוקלט,SAGA Egmont,2020,ילדים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",9דקות
Blue Whale,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Messi (Engelsk),Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,4.13,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Cats,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Dogs,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,4.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Hurricanes,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Fastest in the World,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Lyn og torden (Polsk),Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,פולנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Smiley,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Berlin (Tysk),Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Blitz und Donner,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Die Katze,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Lyn og torden (Engelsk),Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Hunde (Tysk),Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Löwen,Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Messi (Tysk),Per Straarup Søndergaard,NaN,ספר דיגיטלי,Straarup & Co,2020,ילדים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Co słychać Cukierku?,Waldemar Cichoń,קריינות: Janusz Zadura,ספר מוקלט,Aleksandria,2020,ילדים,4.86,פולנית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",1שעות 22דקות
"Dziękuję, Ci Cukierku!",Waldemar Cichoń,קריינות: Janusz Zadura,ספר מוקלט,Aleksandria,2020,ילדים,4.82,פולנית,"תאריך פרסום
ספר מוקלט: 16 באוקטובר 2020",1שעות 21דקות
Aunty Toothache,Hans Christian Andersen,קריינות: Alex Lehman,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 5 באוקטובר 2020",22דקות
Anne Lisbeth,Hans Christian Andersen,קריינות: Alex Lehman,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 5 באוקטובר 2020",23דקות
Five Peas from a Pod,Hans Christian Andersen,קריינות: Alex Lehman,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,ילדים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 26 באוקטובר 2020",6דקות
A Picture from the Ramparts,Hans Christian Andersen,קריינות: Alex Lehman,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2020,ילדים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020
ספר דיגיטלי: 26 באוקטובר 2020",2דקות
Return to the Rabbit Hutch; Adventures of Peter Rabbit's Friends,Beatrix Potter,"קריינות: The Icon Players, Eden Giuliano, Geoffrey",ספר מוקלט,Author's Republic,2020,ילדים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",2שעות 16דקות
Shine So Bright,T.D. Willard,קריינות: T.D. Willard,ספר מוקלט,White Rabbit Press,2020,ילדים,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 13 באוקטובר 2020",19דקות
My first Islamic Book for Children under 3,Julia Hanke,קריינות: Julia Hanke,ספר מוקלט,Author's Republic,2020,ילדים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 10 באוקטובר 2020",19דקות
Hattie Brown versus the Red Dust Army,Claire Harcup,קריינות: Rosie Akerman,ספר מוקלט,W. F. Howes Ltd,2020,ילדים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 5 בנובמבר 2020",7שעות 39דקות
חומר טוב,יהונתן גפן,קריינות: רמי ברוך,ספר מוקלט,Storyside,2021,ביוגרפיות,4.75,עברית,"תאריך פרסום
ספר מוקלט: 19 ביולי 2021",7שעות 56דקות
"לוחם חשאי: סיפורו של איש היחידות המובחרות בצה""ל",מוקי בצר,קריינות: עומר ירדני,ספר מוקלט,Storyside,2022,ביוגרפיות,4.59,עברית,"תאריך פרסום
ספר מוקלט: 15 בפברואר 2022",14שעות 34דקות
חתול רחוב ושמו בוב,ג'יימס בוון,קריינות: שירן גרוס,ספר מוקלט,Storyside,2021,ביוגרפיות,5,עברית,"תאריך פרסום
ספר מוקלט: 19 ביולי 2021",5שעות 25דקות
