book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
La Pastoría de la Nonna,Nuria Lorente Sancho-Miñana,NaN,ספר דיגיטלי,Exlibric,2018,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2018",NaN
Días bisiestos,Ainhoa González de Alaiza,NaN,ספר דיגיטלי,Exlibric,2017,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 16 בנובמבר 2017",NaN
Entanglements: Stories,Mantri Pragada Markandeyulu,NaN,ספר דיגיטלי,Pencil,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בינואר 2021",NaN
Dear Liza,Sydney Banks,קריינות: Janice Ryan,ספר מוקלט,Partners Publishing,2021,סיפורים קצרים,4.57,אנגלית,"תאריך פרסום
ספר מוקלט: 28 בפברואר 2021",2שעות
The Man Who Would Be King,Rudyard Kipling,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בפברואר 2021",NaN
An Editor's Tales,Anthony Trollope,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בפברואר 2021",NaN
Die letzte Schicht - Eine Kurzgeschichte aus dem Bilder der Apokalypse Universum,Michael Hirtzy,קריינות: Omid-Paul Eftekhari,ספר מוקלט,Hörbuchmanufaktur Berlin,2021,סיפורים קצרים,4,גרמנית,"תאריך פרסום
ספר מוקלט: 24 בפברואר 2021",15דקות
La morte di Ligoun,Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Il padrone del mistero,Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Novelle agrodolci,Ferdinando Paolieri,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Novelle selvagge,Ferdinando Paolieri,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Il fantasma di Canterville,Oscar Wilde,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,3.5,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
L'astuzia di Keesh,Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Novelle toscane,Ferdinando Paolieri,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Garden Party and Other Stories,Katherine Mansfield,NaN,ספר דיגיטלי,Mint Editions,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2021",NaN
"Bliss, and Other Stories",Katherine Mansfield,NaN,ספר דיגיטלי,Mint Editions,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2021",NaN
In a German Pension,Katherine Mansfield,NaN,ספר דיגיטלי,Mint Editions,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2021",NaN
Pocos son los elegidos perros del mal,Eusebio Ruvalcaba,NaN,ספר דיגיטלי,Editorial Cõ,2021,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 5 בפברואר 2021",NaN
Gusanos,Eusebio Ruvalcaba,NaN,ספר דיגיטלי,Editorial Cõ,2021,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 8 בפברואר 2021",NaN
The Dancing Girls,Edna Ferber,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 בפברואר 2021",NaN
The Homely Heroine,Edna Ferber,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 בפברואר 2021",NaN
Ministry of Moral Panic,Amanda Lee Koe,NaN,ספר דיגיטלי,Epigram Books,2015,סיפורים קצרים,4.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2015",NaN
Korytarz,Marek Ławrynowicz,קריינות: Tomasz Ignaczak,ספר מוקלט בנוסף ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,4.31,פולנית,"תאריך פרסום
ספר מוקלט: 22 בפברואר 2021
ספר דיגיטלי: 17 בפברואר 2021",4שעות 2דקות
Sunday Under Three Heads,Charles Dickens,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בפברואר 2021",NaN
The Tree,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Unnamable,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Under the Pyramids,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
What the Moon Brings,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בפברואר 2021",NaN
Two Hussars,Leo Tolstoy,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Festival,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Horror at Martin’s Beach,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Going into Society,Charles Dickens,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Recollections of a scorer,Leo Tolstoy,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Mrs. Lirriper's Legacy,Charles Dickens,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Tomb,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Seven Poor Travellers,Charles Dickens,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
Doctor Marigold,Charles Dickens,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Model Millionaire,Oscar Wilde,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בפברואר 2021",NaN
Selected Short Stories: O. Henry,O. Henry,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בפברואר 2021",NaN
The Stationmaster,Aleksandr Pushkin,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בפברואר 2021",NaN
The White Ship,H.P. Lovecraft,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
The Blizzard,Aleksandr Pushkin,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 בפברואר 2021",NaN
Sketches by Boz,Charles Dickens,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 בפברואר 2021",NaN
A Is for Alien,Caitlin R. Kiernan,"קריינות: Various Narrators, Xe Sands, Keith Szarabajka, Nancy Wu, Lisa Flanagan, Lauren Ezzo, Shiromi Arserio, Natasha Soudek, Natalie Naudus",ספר מוקלט,Blackstone Publishing,2021,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 9 בפברואר 2021",7שעות 34דקות
"H.G. Wells Short Stories, Vol. 3",H.G. Wells,"קריינות: Tim Bruce, Malk Williams, Various Narrators, Greg Wagland, James Gillies, Liam Gerrard, Nigel Patterson",ספר מוקלט,Spoken Realms,2021,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 9 בפברואר 2021",5שעות 43דקות
A Voyage in a Balloon,Jules Verne,קריינות: Terence Vincent,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,1.5,אנגלית,"תאריך פרסום
ספר מוקלט: 20 בנובמבר 2020",49דקות
Modelos animales,Aixa de la Cruz,קריינות: Silvia Cabrera,ספר מוקלט,SAGA Egmont,2021,סיפורים קצרים,4,ספרדית,"תאריך פרסום
ספר מוקלט: 15 במרץ 2021",4שעות 33דקות
La sombra del tigre 2019,Diego Garot,קריינות: Oscar Chamorro,ספר מוקלט,SAGA Egmont,2021,סיפורים קצרים,3,ספרדית,"תאריך פרסום
ספר מוקלט: 25 בפברואר 2021",2שעות 14דקות
Dejemos el pesimismo para tiempos mejores,Diego Medrano,קריינות: Nacho Béjar,ספר מוקלט,SAGA Egmont,2021,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 25 בפברואר 2021",5שעות 11דקות
Autofobia,Juan Ramón Biedma,קריינות: Benjamín Figueres,ספר מוקלט,SAGA Egmont,2021,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 22 בפברואר 2021",4שעות 31דקות
The Hundred Grand Man: A Film Lover's Fable: A Film Lover's Fable,Charlie Tarabour,קריינות: Colin Wasmund,ספר מוקלט,Rivercliff Books & Media,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 8 בפברואר 2021",1שעות 24דקות
Book Four of Five,David Hughes,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 ביולי 2020",NaN
Tales From the Annals of Sherlock Holmes,Arthur Hall,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2020",NaN
The Jouney Towards Beauty,Scott Tierney,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 באוגוסט 2020",NaN
Mrs Hudson Investigates,Susan Knight,NaN,ספר דיגיטלי,Andrews UK,2019,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2019",NaN
Sherlockian Stories and Studies,Gayle Lange Puhl,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2020",NaN
Further Little-Known Cases of Sherlock Holmes,Arthur Hall,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביולי 2020",NaN
Eight Over Four - The Massing of the Spiders,Scott Tierney,NaN,ספר דיגיטלי,Andrews UK,2019,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 ביולי 2019",NaN
Clump,Scott Tierney,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 באוגוסט 2020",NaN
Sherlock Holmes: The Baker Street Legacy,Mark Mower,NaN,ספר דיגיטלי,Andrews UK,2019,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 בדצמבר 2019",NaN
I Was On That Train,Jeffrey Brett,NaN,ספר דיגיטלי,Andrews UK,2019,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 בדצמבר 2019",NaN
The Redacted Sherlock Holmes - Volume 6,Orlando Pearson,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 ביולי 2020",NaN
Dead Ringers - Sherlock Holmes Stories,Robert Perret,NaN,ספר דיגיטלי,Andrews UK,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 בפברואר 2020",NaN
The Colour,Scott Tierney,NaN,ספר דיגיטלי,Andrews UK,2019,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 באוקטובר 2019",NaN
Flowers of Mold,Ha Seong-nan,"קריינות: David Shih, Cindy Kay",ספר מוקלט,Tantor Audio,2021,סיפורים קצרים,2.9,אנגלית,"תאריך פרסום
ספר מוקלט: 4 במאי 2021",7שעות 20דקות
Strange Times - A Collection of Ten Short Stories,Scott Tierney,NaN,ספר דיגיטלי,Andrews UK,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 בינואר 2021",NaN
A Christmas Tragedy,Agatha Christie,קריינות: Joan Hickson,ספר מוקלט,HarperCollins,2021,סיפורים קצרים,3.9,אנגלית,"תאריך פרסום
ספר מוקלט: 9 בדצמבר 2021",39דקות
Wasps’ Nest,Agatha Christie,קריינות: Hugh Fraser,ספר מוקלט,HarperCollins,2021,סיפורים קצרים,3.99,אנגלית,"תאריך פרסום
ספר מוקלט: 10 ביוני 2021",20דקות
The Blood-Stained Pavement,Agatha Christie,קריינות: Joan Hickson,ספר מוקלט,HarperCollins,2021,סיפורים קצרים,4.05,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באפריל 2021",22דקות
Gusanos: Cuento corto en español,Louis Ducoudray,"קריינות: Ronny Rosales, Alessandra Molina, Melissa López-Cisneros, Stephanie Corrales, Andrés Fernández, Karen Valverde",ספר מוקלט,Miel,2021,סיפורים קצרים,2.67,ספרדית,"תאריך פרסום
ספר מוקלט: 6 בפברואר 2021",17דקות
Cosas que suceden: Cuento corto en español,Louis Ducoudray,"קריינות: Ronny Rosales, Alessandra Molina, Melissa López-Cisneros, Stephanie Corrales, Andrés Fernández, Karen Valverde",ספר מוקלט,Miel,2021,סיפורים קצרים,2.5,ספרדית,"תאריך פרסום
ספר מוקלט: 5 בפברואר 2021",51דקות
El parque: Cuento corto en español,Louis Ducoudray,"קריינות: Ronny Rosales, Alessandra Molina, Karen Valverde, Alonso Solano",ספר מוקלט,Miel,2021,סיפורים קצרים,2.5,ספרדית,"תאריך פרסום
ספר מוקלט: 6 בפברואר 2021",22דקות
Aperitivos: Cuento corto en español,Louis Ducoudray,"קריינות: Ronny Rosales, Alessandra Molina, Melissa López-Cisneros, Stephanie Corrales, Karen Valverde",ספר מוקלט,Miel,2021,סיפורים קצרים,2,ספרדית,"תאריך פרסום
ספר מוקלט: 6 בפברואר 2021",25דקות
Encuentro a deshoras: Cuento corto en español,Louis Ducoudray,"קריינות: Ronny Rosales, Alessandra Molina, Melissa López-Cisneros, Stephanie Corrales, Karen Valverde",ספר מוקלט,Miel,2021,סיפורים קצרים,4,ספרדית,"תאריך פרסום
ספר מוקלט: 6 בפברואר 2021",16דקות
A Birthday,Katherine Mansfield,קריינות: Harrie Dobby,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 20 בנובמבר 2020",24דקות
A Blaze,Katherine Mansfield,קריינות: Harrie Dobby,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 20 בנובמבר 2020",12דקות
An Ideal Family,Katherine Mansfield,קריינות: Edward Gardiner,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 20 בנובמבר 2020",16דקות
